"","Name","Location","Nat_Inv","Invasive","record"
"4208","Cosmos caudatus","Tamil Nadu","Introduced","Invasive",647
"9182","Cosmos caudatus","Philippines","Introduced","Invasive",647
"13146","Cosmos caudatus","Mauritius","Introduced","Invasive",647
"14135","Cosmos caudatus","Réunion","Introduced","Invasive",647
"15132","Cosmos caudatus","Rodriguez Island","Introduced","Invasive",647
"19106","Cosmos caudatus","Florida","Introduced","Invasive",647
"20102","Cosmos caudatus","Hawaii","Introduced","Invasive",647
"21115","Cosmos caudatus","Antigua and Barbuda","Introduced","Invasive",647
"2480","Cosmos caudatus","Cayman Islands","Introduced","Invasive",647
"2697","Cosmos caudatus","Cuba","Introduced","Invasive",647
"2779","Cosmos caudatus","Dominica","Introduced","Invasive",647
"2874","Cosmos caudatus","Dominican Republic","Introduced","Invasive",647
"3079","Cosmos caudatus","Grenada","Introduced","Invasive",647
"31103","Cosmos caudatus","Guadeloupe","Introduced","Invasive",647
"3374","Cosmos caudatus","Haiti","Introduced","Invasive",647
"3681","Cosmos caudatus","Martinique","Introduced","Invasive",647
"3778","Cosmos caudatus","Montserrat","Introduced","Invasive",647
"4082","Cosmos caudatus","Puerto Rico","Introduced","Invasive",647
"41104","Cosmos caudatus","Saint Lucia","Introduced","Invasive",647
"4275","Cosmos caudatus","Saint Vincent and the Grenadines","Introduced","Invasive",647
"4371","Cosmos caudatus","Trinidad and Tobago","Introduced","Invasive",647
"4465","Cosmos caudatus","United States Virgin Islands","Introduced","Invasive",647
"5357","Cosmos caudatus","Ecuador","Introduced","Invasive",647
"5760","Cosmos caudatus","Peru","Introduced","Invasive",647
"6193","Cosmos caudatus","Queensland","Introduced","Invasive",647
"6257","Cosmos caudatus","Fiji","Introduced","Invasive",647
"6357","Cosmos caudatus","Palau","Introduced","Invasive",647
"19105","Onopordum acanthium","Canada","Introduced","Invasive",646
"21114","Onopordum acanthium","British Columbia","Introduced","Invasive",646
"25102","Onopordum acanthium","Ontario","Introduced","Invasive",646
"2870","Onopordum acanthium","USA","Introduced","Invasive",646
"3078","Onopordum acanthium","Arizona","Introduced","Invasive",646
"31102","Onopordum acanthium","California","Introduced","Invasive",646
"3274","Onopordum acanthium","Colorado","Introduced","Invasive",646
"3680","Onopordum acanthium","Idaho","Introduced","Invasive",646
"4664","Onopordum acanthium","Missouri","Introduced","Invasive",646
"4962","Onopordum acanthium","Nevada","Introduced","Invasive",646
"5195","Onopordum acanthium","New Mexico","Introduced","Invasive",646
"5259","Onopordum acanthium","New York","Introduced","Invasive",646
"5556","Onopordum acanthium","Oregon","Introduced","Invasive",646
"6356","Onopordum acanthium","Washington","Introduced","Invasive",646
"6652","Onopordum acanthium","Wyoming","Introduced","Invasive",646
"6753","Onopordum acanthium","Argentina","Introduced","Invasive",646
"10230","Onopordum acanthium","Australia","Introduced","Invasive",646
"10331","Onopordum acanthium","New South Wales","Introduced","Invasive",646
"10523","Onopordum acanthium","Tasmania","Introduced","Invasive",646
"10626","Onopordum acanthium","Victoria","Introduced","Invasive",646
"25101","Cynodon nlemfuensis","Mexico","Introduced","Invasive",645
"2869","Cynodon nlemfuensis","Hawaii","Introduced","Invasive",645
"3273","Cynodon nlemfuensis","Costa Rica","Introduced","Invasive",645
"3373","Cynodon nlemfuensis","Cuba","Introduced","Invasive",645
"3974","Cynodon nlemfuensis","Puerto Rico","Introduced","Invasive",645
"8183","Cynodon dactylon","Cambodia","Introduced","Invasive",642
"9181","Cynodon dactylon","Chagos Archipelago","Introduced","Invasive",642
"2479","Cynodon dactylon","Christmas Island (Indian Ocean)","Introduced","Invasive",642
"25100","Cynodon dactylon","Cocos Islands","Introduced","Invasive",642
"2778","Cynodon dactylon","India","Introduced","Invasive",642
"2868","Cynodon dactylon","Andaman and Nicobar Islands","Introduced","Invasive",642
"2984","Cynodon dactylon","Assam","Introduced","Invasive",642
"3077","Cynodon dactylon","Indonesia","Introduced","Invasive",642
"31101","Cynodon dactylon","Java","Introduced","Invasive",642
"3272","Cynodon dactylon","Moluccas","Introduced","Invasive",642
"3372","Cynodon dactylon","Nusa Tenggara","Introduced","Invasive",642
"3467","Cynodon dactylon","Sumatra","Introduced","Invasive",642
"3777","Cynodon dactylon","Israel","Introduced","Invasive",642
"5057","Cynodon dactylon","Malaysia","Introduced","Invasive",642
"5193","Cynodon dactylon","Peninsular Malaysia","Introduced","Invasive",642
"6256","Cynodon dactylon","Singapore","Introduced","Invasive",642
"6651","Cynodon dactylon","Thailand","Introduced","Invasive",642
"6752","Cynodon dactylon","Turkey","Introduced","Invasive",642
"7195","Cynodon dactylon","Vietnam","Introduced","Invasive",642
"12818","Cynodon dactylon","Mexico","Introduced","Invasive",642
"13017","Cynodon dactylon","USA","Introduced","Invasive",642
"14140","Cynodon dactylon","Hawaii","Introduced","Invasive",642
"18316","Cynodon dactylon","Cuba","Introduced","Invasive",642
"197","Cynodon dactylon","Puerto Rico","Introduced","Invasive",642
"203","Cynodon dactylon","Argentina","Introduced","Invasive",642
"210","Cynodon dactylon","Espirito Santo","Introduced","Invasive",642
"217","Cynodon dactylon","Paraiba","Introduced","Invasive",642
"218","Cynodon dactylon","Parana","Introduced","Invasive",642
"221","Cynodon dactylon","Rio de Janeiro","Introduced","Invasive",642
"223","Cynodon dactylon","Rio Grande do Sul","Introduced","Invasive",642
"225","Cynodon dactylon","Santa Catarina","Introduced","Invasive",642
"228","Cynodon dactylon","Chile","Introduced","Invasive",642
"229","Cynodon dactylon","Easter Island","Introduced","Invasive",642
"230","Cynodon dactylon","Colombia","Introduced","Invasive",642
"237","Cynodon dactylon","Uruguay","Introduced","Invasive",642
"245","Cynodon dactylon","Czech Republic","Introduced","Invasive",642
"252","Cynodon dactylon","Italy","Introduced","Invasive",642
"264","Cynodon dactylon","Serbia","Introduced","Invasive",642
"265","Cynodon dactylon","Spain","Introduced","Invasive",642
"272","Cynodon dactylon","Australia","Introduced","Invasive",642
"282","Cynodon dactylon","French Polynesia","Introduced","Invasive",642
"284","Cynodon dactylon","Kiribati","Introduced","Invasive",642
"285","Cynodon dactylon","Marshall Islands","Introduced","Invasive",642
"287","Cynodon dactylon","Nauru","Introduced","Invasive",642
"288","Cynodon dactylon","New Caledonia","Introduced","Invasive",642
"290","Cynodon dactylon","Niue","Introduced","Invasive",642
"292","Cynodon dactylon","Northern Mariana Islands","Introduced","Invasive",642
"293","Cynodon dactylon","Palau","Introduced","Invasive",642
"297","Cynodon dactylon","Tonga","Introduced","Invasive",642
"298","Cynodon dactylon","US Minor Outlying Islands","Introduced","Invasive",642
"300","Cynodon dactylon","Wake Island","Introduced","Invasive",642
"301","Cynodon dactylon","Wallis and Futuna Islands","Introduced","Invasive",642
"4274","Eucalyptus robusta","Réunion","Introduced","Invasive",639
"5555","Eucalyptus robusta","Hawaii","Introduced","Invasive",639
"6255","Eucalyptus robusta","Puerto Rico","Introduced","Invasive",639
"6554","Eucalyptus robusta","Mato Grosso do Sul","Introduced","Invasive",639
"6650","Eucalyptus robusta","Minas Gerais","Introduced","Invasive",639
"6847","Eucalyptus robusta","Parana","Introduced","Invasive",639
"6951","Eucalyptus robusta","Sao Paulo","Introduced","Invasive",639
"4273","Eucalyptus robusta","Réunion","Introduced","Invasive",639
"5554","Eucalyptus robusta","Hawaii","Introduced","Invasive",639
"6254","Eucalyptus robusta","Puerto Rico","Introduced","Invasive",639
"6553","Eucalyptus robusta","Mato Grosso do Sul","Introduced","Invasive",639
"6649","Eucalyptus robusta","Minas Gerais","Introduced","Invasive",639
"6846","Eucalyptus robusta","Parana","Introduced","Invasive",639
"6950","Eucalyptus robusta","Sao Paulo","Introduced","Invasive",639
"7194","Christella dentata","Japan","Introduced","Invasive",638
"6045","Christella dentata","Cuba","Introduced","Invasive",638
"2404","Cyclosorus parasiticus","Guangdong","Native","Invasive",636
"3201","Cyclosorus parasiticus","India","Native","Invasive",636
"2478","Cyclosorus parasiticus","Hawaii","Introduced","Invasive",636
"10171","Cocos nucifera","Puerto Rico","Introduced","Invasive",634
"7192","Clerodendrum speciosissimum","Hawaii","Introduced","Invasive",632
"10172","Clerodendrum speciosissimum","Cuba","Introduced","Invasive",632
"23102","Clerodendrum speciosissimum","Cook Islands","Introduced","Invasive",632
"2477","Clerodendrum speciosissimum","Fiji","","Invasive",632
"2599","Clerodendrum speciosissimum","French Polynesia","Introduced","Invasive",632
"2777","Clerodendrum speciosissimum","Marshall Islands","Introduced","Invasive",632
"2982","Clerodendrum speciosissimum","New Caledonia","Introduced","Invasive",632
"3076","Clerodendrum speciosissimum","Niue","Introduced","Invasive",632
"3271","Clerodendrum speciosissimum","Palau","","Invasive",632
"3466","Clerodendrum speciosissimum","Samoa","Introduced","Invasive",632
"3679","Clerodendrum speciosissimum","Tonga","","Invasive",632
"4207","Datura metel","Fujian","Introduced","Invasive",631
"5194","Datura metel","Guangdong","Introduced","Invasive",631
"6192","Datura metel","Guangxi","Introduced","Invasive",631
"7191","Datura metel","Guizhou","Introduced","Invasive",631
"8181","Datura metel","Hainan","Introduced","Invasive",631
"10169","Datura metel","Yunnan","Introduced","Invasive",631
"14134","Datura metel","Jammu and Kashmir","","Invasive",631
"2867","Datura metel","Mayotte","Introduced","Invasive",631
"2980","Datura metel","Seychelles","Introduced","Invasive",631
"3270","Datura metel","Tanzania","Introduced","Invasive",631
"3371","Datura metel","Uganda","Introduced","Invasive",631
"4756","Datura metel","Cuba","Introduced","Invasive",631
"6355","Datura metel","Galapagos Islands","Introduced","Invasive",631
"6949","Datura metel","French Polynesia","Introduced","Invasive",631
"7193","Datura metel","Kiribati","","Invasive",631
"7341","Datura metel","Micronesia, Federated states of","Introduced","Invasive",631
"7544","Datura metel","New Caledonia","Introduced","Invasive",631
"7644","Datura metel","Niue","Introduced","Invasive",631
"4370","Cymbopogon nardus","South Africa","Native","Invasive",629
"4464","Cymbopogon nardus","Sudan","Native","Invasive",629
"4552","Cymbopogon nardus","Swaziland","Native","Invasive",629
"4755","Cymbopogon nardus","Uganda","Introduced","Invasive",629
"21113","Tetragonia tetragonioides","Mauritius","Introduced","Invasive",628
"2476","Tetragonia tetragonioides","Réunion","Introduced","Invasive",628
"3776","Tetragonia tetragonioides","California","Introduced","Invasive",628
"4081","Tetragonia tetragonioides","Florida","Introduced","Invasive",628
"4272","Tetragonia tetragonioides","Hawaii","Introduced","Invasive",628
"6253","Tetragonia tetragonioides","Chile","Introduced","Invasive",628
"7843","Tetragonia tetragonioides","Australia","Native","Invasive",628
"8046","Tetragonia tetragonioides","New South Wales","Introduced","Invasive",628
"4754","Sisymbrium irio","Hawaii","Introduced","Invasive",627
"9431","Sisymbrium irio","New South Wales","Introduced","Invasive",627
"9530","Sisymbrium irio","Queensland","Introduced","Invasive",627
"4206","Mesosphaerum pectinatum","Java","Introduced","Invasive",626
"5191","Mesosphaerum pectinatum","Taiwan","Introduced","Invasive",626
"6190","Mesosphaerum pectinatum","Vietnam","Introduced","Invasive",626
"16132","Mesosphaerum pectinatum","Mayotte","Introduced","Invasive",626
"21112","Mesosphaerum pectinatum","Zimbabwe","Introduced","Invasive",626
"2475","Mesosphaerum pectinatum","Florida","Introduced","Invasive",626
"2598","Mesosphaerum pectinatum","Hawaii","Introduced","Invasive",626
"3678","Mesosphaerum pectinatum","Guadeloupe","Introduced","Invasive",626
"4961","Mesosphaerum pectinatum","Brazil","Introduced","Invasive",626
"5356","Mesosphaerum pectinatum","Galapagos Islands","Introduced","Invasive",626
"5948","Mesosphaerum pectinatum","American Samoa","Introduced","Invasive",626
"6044","Mesosphaerum pectinatum","Australia","Introduced","Invasive",626
"6191","Mesosphaerum pectinatum","Queensland","Introduced","Invasive",626
"6252","Mesosphaerum pectinatum","Western Australia","Introduced","Invasive",626
"6354","Mesosphaerum pectinatum","Cook Islands","Introduced","Invasive",626
"6459","Mesosphaerum pectinatum","Fiji","Introduced","Invasive",626
"6552","Mesosphaerum pectinatum","French Polynesia","Introduced","Invasive",626
"6648","Mesosphaerum pectinatum","Guam","Introduced","Invasive",626
"6845","Mesosphaerum pectinatum","New Caledonia","Introduced","Invasive",626
"6948","Mesosphaerum pectinatum","Northern Mariana Islands","Introduced","Invasive",626
"7189","Mesosphaerum pectinatum","Papua New Guinea","Introduced","Invasive",626
"7249","Mesosphaerum pectinatum","Samoa","","Invasive",626
"7340","Mesosphaerum pectinatum","Tonga","Introduced","Invasive",626
"2696","Acacia hockii","Uganda","Native","Invasive",625
"11002","Spartina alterniflora","China","Introduced","Invasive",622
"3200","Spartina alterniflora","British Columbia","Introduced","Invasive",622
"4205","Spartina alterniflora","Nova Scotia","Native","Invasive",622
"6188","Spartina alterniflora","California","Introduced","Invasive",622
"7190","Spartina alterniflora","Connecticut","Native","Invasive",622
"8180","Spartina alterniflora","Florida","Native","Invasive",622
"9180","Spartina alterniflora","Georgia","Native","Invasive",622
"10168","Spartina alterniflora","Louisiana","Native","Invasive",622
"11158","Spartina alterniflora","Maine","Native","Invasive",622
"12140","Spartina alterniflora","Maryland","Native","Invasive",622
"13145","Spartina alterniflora","Massachusetts","Native","Invasive",622
"14132","Spartina alterniflora","Mississippi","Native","Invasive",622
"15131","Spartina alterniflora","New Hampshire","Native","Invasive",622
"16131","Spartina alterniflora","North Carolina","Native","Invasive",622
"17124","Spartina alterniflora","Oregon","Introduced","Invasive",622
"18106","Spartina alterniflora","Rhode Island","Native","Invasive",622
"19104","Spartina alterniflora","Texas","Native","Invasive",622
"20101","Spartina alterniflora","Virginia","Native","Invasive",622
"21111","Spartina alterniflora","Washington","Introduced","Invasive",622
"23101","Spartina alterniflora","Rio Grande do Sul","Introduced","Invasive",622
"2474","Spartina alterniflora","Uruguay","Introduced","Invasive",622
"2597","Spartina alterniflora","France","Introduced","Invasive",622
"2695","Spartina alterniflora","UK","Introduced","Invasive",622
"2866","Spartina alterniflora","South Australia","Introduced","Invasive",622
"2979","Spartina alterniflora","Tasmania","Introduced","Invasive",622
"3075","Spartina alterniflora","Victoria","Introduced","Invasive",622
"31100","Spartina alterniflora","New Zealand","Introduced","Invasive",622
